scene,image_path,mask_path,image_name,total_pixels,forest_pixels,background_pixels,forest_percentage,background_percentage,cumulative_forest_pixels,cumulative_background_pixels,cumulative_total_pixels,cumm_forest_percent,cumm_background_percent
Urban,LoveDa/Train/Train/Urban/images_png/1535.png,LoveDa/Train/Train/Urban/masks_png/1535.png,1535.png,1048576,4922,1043654,0.4693984985351562,99.53060150146484,408803137,1415719103,1824522240,0.22406037484092273,0.7759396251590772
Rural,LoveDa/Train/Train/Rural/images_png/340.png,LoveDa/Train/Train/Rural/masks_png/340.png,340.png,1048576,4883,1043693,0.4656791687011719,99.53432083129884,408808020,1416762796,1825570816,0.2239343532538154,0.7760656467461846
Urban,LoveDa/Train/Train/Urban/images_png/1887.png,LoveDa/Train/Train/Urban/masks_png/1887.png,1887.png,1048576,4780,1043796,0.4558563232421875,99.5441436767578,408812800,1417806592,1826619392,0.22380841996448048,0.7761915800355195
Rural,LoveDa/Train/Train/Rural/images_png/745.png,LoveDa/Train/Train/Rural/masks_png/745.png,745.png,1048576,4752,1043824,0.45318603515625,99.54681396484376,408817552,1418850416,1827667968,0.22368261585684254,0.7763173841431574
Rural,LoveDa/Train/Train/Rural/images_png/839.png,LoveDa/Train/Train/Rural/masks_png/839.png,839.png,1048576,4712,1043864,0.449371337890625,99.55062866210938,408822264,1419894280,1828716544,0.2235569341467061,0.7764430658532939
Urban,LoveDa/Train/Train/Urban/images_png/2295.png,LoveDa/Train/Train/Urban/masks_png/2295.png,2295.png,1048576,4684,1043892,0.4467010498046875,99.55329895019533,408826948,1420938172,1829765120,0.22343138118186448,0.7765686188181355
Urban,LoveDa/Train/Train/Urban/images_png/1614.png,LoveDa/Train/Train/Urban/masks_png/1614.png,1614.png,1048576,4679,1043897,0.4462242126464844,99.55377578735352,408831627,1421982069,1830813696,0.22330596930382587,0.7766940306961742
Urban,LoveDa/Train/Train/Urban/images_png/1957.png,LoveDa/Train/Train/Urban/masks_png/1957.png,1957.png,1048576,4673,1043903,0.4456520080566406,99.55434799194336,408836300,1423025972,1831862272,0.2231806977244193,0.7768193022755807
Rural,LoveDa/Train/Train/Rural/images_png/635.png,LoveDa/Train/Train/Rural/masks_png/635.png,635.png,1048576,4582,1043994,0.4369735717773437,99.56302642822266,408840882,1424069966,1832910848,0.2230555198285345,0.7769444801714654
Rural,LoveDa/Train/Train/Rural/images_png/1108.png,LoveDa/Train/Train/Rural/masks_png/1108.png,1108.png,1048576,4581,1043995,0.4368782043457031,99.5631217956543,408845463,1425113961,1833959424,0.22293048452962938,0.7770695154703706
Urban,LoveDa/Train/Train/Urban/images_png/1734.png,LoveDa/Train/Train/Urban/masks_png/1734.png,1734.png,1048576,4551,1044025,0.4340171813964844,99.56598281860352,408850014,1426157986,1835008000,0.22280557577950613,0.7771944242204939
Urban,LoveDa/Train/Train/Urban/images_png/2473.png,LoveDa/Train/Train/Urban/masks_png/2473.png,2473.png,1048576,4542,1044034,0.4331588745117187,99.56684112548828,408854556,1427202020,1836056576,0.22268080479890398,0.777319195201096
Urban,LoveDa/Train/Train/Urban/images_png/1577.png,LoveDa/Train/Train/Urban/masks_png/1577.png,1577.png,1048576,4413,1044163,0.4208564758300781,99.57914352416992,408858969,1428246183,1837105152,0.22255610603175752,0.7774438939682425
Rural,LoveDa/Train/Train/Rural/images_png/549.png,LoveDa/Train/Train/Rural/masks_png/549.png,549.png,1048576,4399,1044177,0.4195213317871094,99.58047866821288,408863368,1429290360,1838153728,0.22243154191726014,0.7775684580827399
Urban,LoveDa/Train/Train/Urban/images_png/2083.png,LoveDa/Train/Train/Urban/masks_png/2083.png,2083.png,1048576,4336,1044240,0.41351318359375,99.58648681640624,408867704,1430334600,1839202304,0.2223070855831203,0.7776929144168797
Rural,LoveDa/Train/Train/Rural/images_png/239.png,LoveDa/Train/Train/Rural/masks_png/239.png,239.png,1048576,4335,1044241,0.4134178161621094,99.58658218383788,408872039,1431378841,1840250880,0.22218277053615645,0.7778172294638436
Urban,LoveDa/Train/Train/Urban/images_png/1686.png,LoveDa/Train/Train/Urban/masks_png/1686.png,1686.png,1048576,4160,1044416,0.396728515625,99.603271484375,408876199,1432423257,1841299456,0.2220585020365096,0.7779414979634904
Urban,LoveDa/Train/Train/Urban/images_png/1516.png,LoveDa/Train/Train/Urban/masks_png/1516.png,1516.png,1048576,4056,1044520,0.386810302734375,99.61318969726562,408880255,1433467777,1842348032,0.22193431854248047,0.7780656814575195
Rural,LoveDa/Train/Train/Rural/images_png/1033.png,LoveDa/Train/Train/Rural/masks_png/1033.png,1033.png,1048576,4027,1044549,0.3840446472167969,99.6159553527832,408884282,1434512326,1843396608,0.22181026059477266,0.7781897394052273
Urban,LoveDa/Train/Train/Urban/images_png/2152.png,LoveDa/Train/Train/Urban/masks_png/2152.png,2152.png,1048576,3902,1044674,0.3721237182617187,99.62787628173828,408888184,1435557000,1844445184,0.22168627593109322,0.7783137240689068
Rural,LoveDa/Train/Train/Rural/images_png/779.png,LoveDa/Train/Train/Rural/masks_png/779.png,779.png,1048576,3855,1044721,0.3676414489746094,99.6323585510254,408892039,1436601721,1845493760,0.2215624066916379,0.778437593308362
Urban,LoveDa/Train/Train/Urban/images_png/1909.png,LoveDa/Train/Train/Urban/masks_png/1909.png,1909.png,1048576,3810,1044766,0.3633499145507812,99.63665008544922,408895849,1437646487,1846542336,0.22143865376287802,0.7785613462371219
Rural,LoveDa/Train/Train/Rural/images_png/108.png,LoveDa/Train/Train/Rural/masks_png/108.png,108.png,1048576,3766,1044810,0.3591537475585937,99.6408462524414,408899615,1438691297,1847590912,0.22131501748802712,0.7786849825119728
Rural,LoveDa/Train/Train/Rural/images_png/823.png,LoveDa/Train/Train/Rural/masks_png/823.png,823.png,1048576,3745,1044831,0.3571510314941406,99.64284896850586,408903360,1439736128,1848639488,0.22119151011016377,0.7788084898898362
Urban,LoveDa/Train/Train/Urban/images_png/2100.png,LoveDa/Train/Train/Urban/masks_png/2100.png,2100.png,1048576,3720,1044856,0.354766845703125,99.64523315429688,408907080,1440780984,1849688064,0.22106812924754862,0.7789318707524514
Rural,LoveDa/Train/Train/Rural/images_png/669.png,LoveDa/Train/Train/Rural/masks_png/669.png,669.png,1048576,3705,1044871,0.3533363342285156,99.64666366577148,408910785,1441825855,1850736640,0.2209448800883955,0.7790551199116045
Urban,LoveDa/Train/Train/Urban/images_png/1456.png,LoveDa/Train/Train/Urban/masks_png/1456.png,1456.png,1048576,3620,1044956,0.3452301025390625,99.65476989746094,408914405,1442870811,1851785216,0.22082172460761237,0.7791782753923876
Urban,LoveDa/Train/Train/Urban/images_png/1703.png,LoveDa/Train/Train/Urban/masks_png/1703.png,1703.png,1048576,3619,1044957,0.3451347351074219,99.65486526489258,408918024,1443915768,1852833792,0.2206987079821135,0.7793012920178866
Urban,LoveDa/Train/Train/Urban/images_png/2229.png,LoveDa/Train/Train/Urban/masks_png/2229.png,2229.png,1048576,3599,1044977,0.3432273864746094,99.6567726135254,408921623,1444960745,1853882368,0.22057581972752222,0.7794241802724777
Rural,LoveDa/Train/Train/Rural/images_png/771.png,LoveDa/Train/Train/Rural/masks_png/771.png,771.png,1048576,3572,1045004,0.3406524658203125,99.65934753417967,408925195,1446005749,1854930944,0.22045305585241237,0.7795469441475876
Rural,LoveDa/Train/Train/Rural/images_png/647.png,LoveDa/Train/Train/Rural/masks_png/647.png,647.png,1048576,3561,1045015,0.3396034240722656,99.66039657592772,408928756,1447050764,1855979520,0.22033042476675604,0.779669575233244
Rural,LoveDa/Train/Train/Rural/images_png/865.png,LoveDa/Train/Train/Rural/masks_png/865.png,865.png,1048576,3471,1045105,0.3310203552246094,99.6689796447754,408932227,1448095869,1857028096,0.22020788370452313,0.7797921162954768
Rural,LoveDa/Train/Train/Rural/images_png/1333.png,LoveDa/Train/Train/Rural/masks_png/1333.png,1333.png,1048576,3454,1045122,0.3293991088867187,99.67060089111328,408935681,1449140991,1858076672,0.22008547180124116,0.7799145281987588
Urban,LoveDa/Train/Train/Urban/images_png/2241.png,LoveDa/Train/Train/Urban/masks_png/2241.png,2241.png,1048576,3361,1045215,0.3205299377441406,99.67947006225586,408939042,1450186206,1859125248,0.21996314795892655,0.7800368520410734
Urban,LoveDa/Train/Train/Urban/images_png/2249.png,LoveDa/Train/Train/Urban/masks_png/2249.png,2249.png,1048576,3213,1045363,0.3064155578613281,99.69358444213869,408942255,1451231569,1860173824,0.21984088246153066,0.7801591175384693
Urban,LoveDa/Train/Train/Urban/images_png/1995.png,LoveDa/Train/Train/Urban/masks_png/1995.png,1995.png,1048576,3203,1045373,0.3054618835449219,99.69453811645508,408945458,1452276942,1861222400,0.21971874935526242,0.7802812506447375
Urban,LoveDa/Train/Train/Urban/images_png/1760.png,LoveDa/Train/Train/Urban/masks_png/1760.png,1760.png,1048576,3201,1045375,0.3052711486816406,99.69472885131836,408948659,1453322317,1862270976,0.2195967527123185,0.7804032472876815
Rural,LoveDa/Train/Train/Rural/images_png/1236.png,LoveDa/Train/Train/Rural/masks_png/1236.png,1236.png,1048576,3201,1045375,0.3052711486816406,99.69472885131836,408951860,1454367692,1863319552,0.21947489337566936,0.7805251066243306
Rural,LoveDa/Train/Train/Rural/images_png/23.png,LoveDa/Train/Train/Rural/masks_png/23.png,23.png,1048576,3079,1045497,0.2936363220214844,99.70636367797852,408954939,1455413189,1864368128,0.2193531056759194,0.7806468943240806
Urban,LoveDa/Train/Train/Urban/images_png/1978.png,LoveDa/Train/Train/Urban/masks_png/1978.png,1978.png,1048576,3059,1045517,0.2917289733886719,99.70827102661131,408957998,1456458706,1865416704,0.21923144417173612,0.7807685558282639
Rural,LoveDa/Train/Train/Rural/images_png/377.png,LoveDa/Train/Train/Rural/masks_png/377.png,377.png,1048576,3020,1045556,0.2880096435546875,99.71199035644533,408961018,1457504262,1866465280,0.21910989847076073,0.7808901015292393
Rural,LoveDa/Train/Train/Rural/images_png/3.png,LoveDa/Train/Train/Rural/masks_png/3.png,3.png,1048576,3004,1045572,0.2864837646484375,99.71351623535156,408964022,1458549834,1867513856,0.21898848069376786,0.7810115193062321
Urban,LoveDa/Train/Train/Urban/images_png/2117.png,LoveDa/Train/Train/Urban/masks_png/2117.png,2117.png,1048576,2947,1045629,0.2810478210449219,99.71895217895508,408966969,1459595463,1868562432,0.21886716868339565,0.7811328313166044
Urban,LoveDa/Train/Train/Urban/images_png/1907.png,LoveDa/Train/Train/Urban/masks_png/1907.png,1907.png,1048576,2898,1045678,0.2763748168945312,99.72362518310548,408969867,1460641141,1869611008,0.21874596654065057,0.7812540334593494
Urban,LoveDa/Train/Train/Urban/images_png/1395.png,LoveDa/Train/Train/Urban/masks_png/1395.png,1395.png,1048576,2827,1045749,0.2696037292480469,99.73039627075195,408972694,1461686890,1870659584,0.21862486232022,0.7813751376797801
Urban,LoveDa/Train/Train/Urban/images_png/1765.png,LoveDa/Train/Train/Urban/masks_png/1765.png,1765.png,1048576,2808,1045768,0.267791748046875,99.73220825195312,408975502,1462732658,1871708160,0.2185038836396375,0.7814961163603625
Rural,LoveDa/Train/Train/Rural/images_png/852.png,LoveDa/Train/Train/Rural/masks_png/852.png,852.png,1048576,2805,1045771,0.2675056457519531,99.73249435424805,408978307,1463778429,1872756736,0.2183830388315848,0.7816169611684152
Urban,LoveDa/Train/Train/Urban/images_png/1874.png,LoveDa/Train/Train/Urban/masks_png/1874.png,1874.png,1048576,2797,1045779,0.2667427062988281,99.73325729370116,408981104,1464824208,1873805312,0.218262325002951,0.781737674997049
Urban,LoveDa/Train/Train/Urban/images_png/2338.png,LoveDa/Train/Train/Urban/masks_png/2338.png,2338.png,1048576,2794,1045782,0.2664566040039062,99.7335433959961,408983898,1465869990,1874853888,0.21814174460084645,0.7818582553991535
Rural,LoveDa/Train/Train/Rural/images_png/1138.png,LoveDa/Train/Train/Rural/masks_png/1138.png,1138.png,1048576,2781,1045795,0.2652168273925781,99.73478317260742,408986679,1466915785,1875902464,0.21802129207075874,0.7819787079292413
Rural,LoveDa/Train/Train/Rural/images_png/1219.png,LoveDa/Train/Train/Rural/masks_png/1219.png,1219.png,1048576,2761,1045815,0.2633094787597656,99.73669052124023,408989440,1467961600,1876951040,0.21790096346892457,0.7820990365310754
Rural,LoveDa/Train/Train/Rural/images_png/67.png,LoveDa/Train/Train/Rural/masks_png/67.png,67.png,1048576,2655,1045921,0.2532005310058594,99.74679946899414,408992095,1469007521,1877999616,0.21778071279435235,0.7822192872056476
Rural,LoveDa/Train/Train/Rural/images_png/629.png,LoveDa/Train/Train/Rural/masks_png/629.png,629.png,1048576,2639,1045937,0.2516746520996094,99.7483253479004,408994734,1470053458,1879048192,0.21766058781317302,0.782339412186827
Urban,LoveDa/Train/Train/Urban/images_png/2205.png,LoveDa/Train/Train/Urban/masks_png/2205.png,2205.png,1048576,2607,1045969,0.2486228942871093,99.75137710571288,408997341,1471099427,1880096768,0.21754057980487948,0.7824594201951205
Rural,LoveDa/Train/Train/Rural/images_png/1213.png,LoveDa/Train/Train/Rural/masks_png/1213.png,1213.png,1048576,2545,1046031,0.2427101135253906,99.7572898864746,408999886,1472145458,1881145344,0.21742067262613388,0.7825793273738662
Rural,LoveDa/Train/Train/Rural/images_png/1113.png,LoveDa/Train/Train/Rural/masks_png/1113.png,1113.png,1048576,2545,1046031,0.2427101135253906,99.7572898864746,409002431,1473191489,1882193920,0.21730089904870165,0.7826991009512984
Urban,LoveDa/Train/Train/Urban/images_png/2341.png,LoveDa/Train/Train/Urban/masks_png/2341.png,2341.png,1048576,2504,1046072,0.238800048828125,99.76119995117188,409004935,1474237561,1883242496,0.2171812370784564,0.7828187629215436
Rural,LoveDa/Train/Train/Rural/images_png/937.png,LoveDa/Train/Train/Rural/masks_png/937.png,937.png,1048576,2466,1046110,0.2351760864257812,99.76482391357422,409007401,1475283671,1884291072,0.2170616881211864,0.7829383118788136
Urban,LoveDa/Train/Train/Urban/images_png/1470.png,LoveDa/Train/Train/Urban/masks_png/1470.png,1470.png,1048576,2439,1046137,0.2326011657714843,99.76739883422852,409009840,1476329808,1885339648,0.21694225782281962,0.7830577421771804
Rural,LoveDa/Train/Train/Rural/images_png/453.png,LoveDa/Train/Train/Rural/masks_png/453.png,453.png,1048576,2435,1046141,0.2322196960449218,99.76778030395508,409012275,1477375949,1886388224,0.21682295817809347,0.7831770418219065
Rural,LoveDa/Train/Train/Rural/images_png/1107.png,LoveDa/Train/Train/Rural/masks_png/1107.png,1107.png,1048576,2347,1046229,0.2238273620605468,99.77617263793944,409014622,1478422178,1887436800,0.2167037444644504,0.7832962555355496
Urban,LoveDa/Train/Train/Urban/images_png/1636.png,LoveDa/Train/Train/Urban/masks_png/1636.png,1636.png,1048576,2222,1046354,0.2119064331054687,99.78809356689452,409016844,1479468532,1888485376,0.2165845969463308,0.7834154030536692
Rural,LoveDa/Train/Train/Rural/images_png/607.png,LoveDa/Train/Train/Rural/masks_png/607.png,607.png,1048576,2148,1046428,0.2048492431640625,99.79515075683594,409018992,1480514960,1889533952,0.2164655425043138,0.7835344574956862
Rural,LoveDa/Train/Train/Rural/images_png/821.png,LoveDa/Train/Train/Rural/masks_png/821.png,821.png,1048576,2079,1046497,0.1982688903808593,99.80173110961914,409021071,1481561457,1890582528,0.2163465836282181,0.7836534163717819
Rural,LoveDa/Train/Train/Rural/images_png/702.png,LoveDa/Train/Train/Rural/masks_png/702.png,702.png,1048576,2052,1046524,0.1956939697265625,99.80430603027344,409023123,1482607981,1891631104,0.21622774236218098,0.783772257637819
Rural,LoveDa/Train/Train/Rural/images_png/1010.png,LoveDa/Train/Train/Rural/masks_png/1010.png,1010.png,1048576,1979,1046597,0.1887321472167968,99.8112678527832,409025102,1483654578,1892679680,0.21610899420656327,0.7838910057934367
Rural,LoveDa/Train/Train/Rural/images_png/1135.png,LoveDa/Train/Train/Rural/masks_png/1135.png,1135.png,1048576,1903,1046673,0.1814842224121093,99.81851577758788,409027005,1484701251,1893728256,0.21599033742251983,0.7840096625774802
Rural,LoveDa/Train/Train/Rural/images_png/1346.png,LoveDa/Train/Train/Rural/masks_png/1346.png,1346.png,1048576,1873,1046703,0.1786231994628906,99.82137680053712,409028878,1485747954,1894776832,0.21587179613562005,0.78412820386438
Urban,LoveDa/Train/Train/Urban/images_png/2401.png,LoveDa/Train/Train/Urban/masks_png/2401.png,2401.png,1048576,1804,1046772,0.1720428466796875,99.82795715332033,409030682,1486794726,1895825408,0.21575334958270587,0.7842466504172941
Urban,LoveDa/Train/Train/Urban/images_png/1616.png,LoveDa/Train/Train/Urban/masks_png/1616.png,1616.png,1048576,1797,1046779,0.1713752746582031,99.8286247253418,409032479,1487841505,1896873984,0.21563503029202807,0.7843649697079719
Urban,LoveDa/Train/Train/Urban/images_png/1739.png,LoveDa/Train/Train/Urban/masks_png/1739.png,1739.png,1048576,1774,1046802,0.1691818237304687,99.83081817626952,409034253,1488888307,1897922560,0.21551682962238458,0.7844831703776154
Rural,LoveDa/Train/Train/Rural/images_png/736.png,LoveDa/Train/Train/Rural/masks_png/736.png,736.png,1048576,1767,1046809,0.1685142517089843,99.83148574829102,409036020,1489935116,1898971136,0.21539875580288967,0.7846012441971103
Urban,LoveDa/Train/Train/Urban/images_png/1804.png,LoveDa/Train/Train/Urban/masks_png/1804.png,1804.png,1048576,1745,1046831,0.1664161682128906,99.83358383178712,409037765,1490981947,1900019712,0.2152808007288716,0.7847191992711284
Urban,LoveDa/Train/Train/Urban/images_png/2125.png,LoveDa/Train/Train/Urban/masks_png/2125.png,2125.png,1048576,1631,1046945,0.1555442810058593,99.84445571899414,409039396,1492028892,1901068288,0.21516291580999747,0.7848370841900025
Urban,LoveDa/Train/Train/Urban/images_png/1618.png,LoveDa/Train/Train/Urban/masks_png/1618.png,1618.png,1048576,1607,1046969,0.1532554626464843,99.84674453735352,409041003,1493075861,1902116864,0.2150451482459492,0.7849548517540508
Urban,LoveDa/Train/Train/Urban/images_png/1970.png,LoveDa/Train/Train/Urban/masks_png/1970.png,1970.png,1048576,1551,1047025,0.1479148864746093,99.8520851135254,409042554,1494122886,1903165440,0.21492748102865927,0.7850725189713407
Urban,LoveDa/Train/Train/Urban/images_png/1749.png,LoveDa/Train/Train/Urban/masks_png/1749.png,1749.png,1048576,1537,1047039,0.1465797424316406,99.85342025756836,409044091,1495169925,1904214016,0.21480993604870094,0.7851900639512991
Urban,LoveDa/Train/Train/Urban/images_png/1522.png,LoveDa/Train/Train/Urban/masks_png/1522.png,1522.png,1048576,1517,1047059,0.1446723937988281,99.85532760620116,409045608,1496216984,1905262592,0.2146925099550792,0.7853074900449208
Urban,LoveDa/Train/Train/Urban/images_png/1905.png,LoveDa/Train/Train/Urban/masks_png/1905.png,1905.png,1048576,1495,1047081,0.1425743103027343,99.85742568969728,409047103,1497264065,1906311168,0.2145752015024653,0.7854247984975347
Urban,LoveDa/Train/Train/Urban/images_png/1554.png,LoveDa/Train/Train/Urban/masks_png/1554.png,1554.png,1048576,1487,1047089,0.1418113708496093,99.8581886291504,409048590,1498311154,1907359744,0.21445801783682816,0.7855419821631718
Rural,LoveDa/Train/Train/Rural/images_png/1104.png,LoveDa/Train/Train/Rural/masks_png/1104.png,1104.png,1048576,1460,1047116,0.1392364501953125,99.86076354980467,409050050,1499358270,1908408320,0.2143409487965343,0.7856590512034657
Rural,LoveDa/Train/Train/Rural/images_png/727.png,LoveDa/Train/Train/Rural/masks_png/727.png,727.png,1048576,1455,1047121,0.1387596130371093,99.86124038696288,409051505,1500405391,1909456896,0.21422400571434527,0.7857759942856547
Urban,LoveDa/Train/Train/Urban/images_png/1553.png,LoveDa/Train/Train/Urban/masks_png/1553.png,1553.png,1048576,1371,1047205,0.1307487487792968,99.8692512512207,409052876,1501452596,1910505472,0.21410714703255243,0.7858928529674476
Rural,LoveDa/Train/Train/Rural/images_png/1337.png,LoveDa/Train/Train/Rural/masks_png/1337.png,1337.png,1048576,1294,1047282,0.1234054565429687,99.87659454345705,409054170,1502499878,1911554048,0.21399037627420514,0.7860096237257949
Urban,LoveDa/Train/Train/Urban/images_png/1977.png,LoveDa/Train/Train/Urban/masks_png/1977.png,1977.png,1048576,1287,1047289,0.1227378845214843,99.87726211547852,409055457,1503547167,1912602624,0.21387372989403575,0.7861262701059643
Urban,LoveDa/Train/Train/Urban/images_png/1891.png,LoveDa/Train/Train/Urban/masks_png/1891.png,1891.png,1048576,1214,1047362,0.1157760620117187,99.88422393798828,409056671,1504594529,1913651200,0.21375717319854318,0.7862428268014569
Urban,LoveDa/Train/Train/Urban/images_png/1793.png,LoveDa/Train/Train/Urban/masks_png/1793.png,1793.png,1048576,1057,1047519,0.1008033752441406,99.89919662475586,409057728,1505642048,1914699776,0.2136406621692737,0.7863593378307263
Urban,LoveDa/Train/Train/Urban/images_png/2364.png,LoveDa/Train/Train/Urban/masks_png/2364.png,2364.png,1048576,1036,1047540,0.0988006591796875,99.90119934082033,409058764,1506689588,1915748352,0.21352426772177643,0.7864757322782235
Urban,LoveDa/Train/Train/Urban/images_png/1382.png,LoveDa/Train/Train/Urban/masks_png/1382.png,1382.png,1048576,1000,1047576,0.095367431640625,99.90463256835938,409059764,1507737164,1916796928,0.21340798183916956,0.7865920181608305
Rural,LoveDa/Train/Train/Rural/images_png/505.png,LoveDa/Train/Train/Rural/masks_png/505.png,505.png,1048576,993,1047583,0.0946998596191406,99.90530014038086,409060757,1508784747,1917845504,0.21329181946451511,0.7867081805354849
Rural,LoveDa/Train/Train/Rural/images_png/212.png,LoveDa/Train/Train/Rural/masks_png/212.png,212.png,1048576,993,1047583,0.0946998596191406,99.90530014038086,409061750,1509832330,1918894080,0.21317578404327558,0.7868242159567244
Urban,LoveDa/Train/Train/Urban/images_png/1834.png,LoveDa/Train/Train/Urban/masks_png/1834.png,1834.png,1048576,927,1047649,0.0884056091308593,99.91159439086914,409062677,1510879979,1919942656,0.21305984099141762,0.7869401590085824
Urban,LoveDa/Train/Train/Urban/images_png/2003.png,LoveDa/Train/Train/Urban/masks_png/2003.png,2003.png,1048576,867,1047709,0.0826835632324218,99.91731643676758,409063544,1511927688,1920991232,0.21294399328106875,0.7870560067189313
Rural,LoveDa/Train/Train/Rural/images_png/558.png,LoveDa/Train/Train/Rural/masks_png/558.png,558.png,1048576,866,1047710,0.0825881958007812,99.91741180419922,409064410,1512975398,1922039808,0.21282827145274194,0.787171728547258
Rural,LoveDa/Train/Train/Rural/images_png/245.png,LoveDa/Train/Train/Rural/masks_png/245.png,245.png,1048576,854,1047722,0.0814437866210937,99.9185562133789,409065264,1514023120,1923088384,0.21271266958055735,0.7872873304194427
Rural,LoveDa/Train/Train/Rural/images_png/76.png,LoveDa/Train/Train/Rural/masks_png/76.png,76.png,1048576,809,1047767,0.0771522521972656,99.92284774780272,409066073,1515070887,1924136960,0.21259717031785513,0.7874028296821449
Rural,LoveDa/Train/Train/Rural/images_png/964.png,LoveDa/Train/Train/Rural/masks_png/964.png,964.png,1048576,787,1047789,0.0750541687011718,99.92494583129884,409066860,1516118676,1925185536,0.2124817854438732,0.7875182145561268
Rural,LoveDa/Train/Train/Rural/images_png/317.png,LoveDa/Train/Train/Rural/masks_png/317.png,317.png,1048576,776,1047800,0.074005126953125,99.92599487304688,409067636,1517166476,1926234112,0.21236652048242827,0.7876334795175718
Urban,LoveDa/Train/Train/Urban/images_png/1775.png,LoveDa/Train/Train/Urban/masks_png/1775.png,1775.png,1048576,753,1047823,0.0718116760253906,99.9281883239746,409068389,1518214299,1927282688,0.21225136901141511,0.7877486309885849
Rural,LoveDa/Train/Train/Rural/images_png/994.png,LoveDa/Train/Train/Rural/masks_png/994.png,994.png,1048576,635,1047941,0.0605583190917968,99.9394416809082,409069024,1519262240,1928331264,0.2121362815803001,0.7878637184196999
Urban,LoveDa/Train/Train/Urban/images_png/1488.png,LoveDa/Train/Train/Urban/masks_png/1488.png,1488.png,1048576,592,1047984,0.05645751953125,99.94354248046876,409069616,1520310224,1929379840,0.21202129695726477,0.7879787030427352
Rural,LoveDa/Train/Train/Rural/images_png/509.png,LoveDa/Train/Train/Rural/masks_png/509.png,509.png,1048576,541,1048035,0.0515937805175781,99.94840621948242,409070157,1521358259,1930428416,0.2119064108306205,0.7880935891693794
Rural,LoveDa/Train/Train/Rural/images_png/758.png,LoveDa/Train/Train/Rural/masks_png/758.png,758.png,1048576,537,1048039,0.0512123107910156,99.94878768920898,409070694,1522406298,1931476992,0.21179164737365921,0.7882083526263408
Urban,LoveDa/Train/Train/Urban/images_png/1589.png,LoveDa/Train/Train/Urban/masks_png/1589.png,1589.png,1048576,498,1048078,0.0474929809570312,99.95250701904295,409071192,1523454376,1932525568,0.2116769882756863,0.7883230117243137
Rural,LoveDa/Train/Train/Rural/images_png/1004.png,LoveDa/Train/Train/Rural/masks_png/1004.png,1004.png,1048576,498,1048078,0.0474929809570312,99.95250701904295,409071690,1524502454,1933574144,0.21156245353682182,0.7884375464631782
Rural,LoveDa/Train/Train/Rural/images_png/863.png,LoveDa/Train/Train/Rural/masks_png/863.png,863.png,1048576,459,1048117,0.0437736511230468,99.95622634887695,409072149,1525550571,1934622720,0.21144802279588654,0.7885519772041135
Urban,LoveDa/Train/Train/Urban/images_png/1450.png,LoveDa/Train/Train/Urban/masks_png/1450.png,1450.png,1048576,400,1048176,0.03814697265625,99.96185302734376,409072549,1526598747,1935671296,0.21133368555153695,0.788666314448463
Urban,LoveDa/Train/Train/Urban/images_png/1707.png,LoveDa/Train/Train/Urban/masks_png/1707.png,1707.png,1048576,394,1048182,0.0375747680664062,99.9624252319336,409072943,1527646929,1936719872,0.2112194690177682,0.7887805309822318
Rural,LoveDa/Train/Train/Rural/images_png/1195.png,LoveDa/Train/Train/Rural/masks_png/1195.png,1195.png,1048576,337,1048239,0.0321388244628906,99.96786117553712,409073280,1528695168,1937768448,0.2111053466796875,0.7888946533203125
Urban,LoveDa/Train/Train/Urban/images_png/2427.png,LoveDa/Train/Train/Urban/masks_png/2427.png,2427.png,1048576,305,1048271,0.0290870666503906,99.9709129333496,409073585,1529743439,1938817024,0.2109913312789232,0.7890086687210768
Rural,LoveDa/Train/Train/Rural/images_png/704.png,LoveDa/Train/Train/Rural/masks_png/704.png,704.png,1048576,280,1048296,0.026702880859375,99.97329711914062,409073865,1530791735,1939865600,0.21087742625056086,0.7891225737494392
Rural,LoveDa/Train/Train/Rural/images_png/189.png,LoveDa/Train/Train/Rural/masks_png/189.png,189.png,1048576,219,1048357,0.0208854675292968,99.9791145324707,409074084,1531840092,1940914176,0.21076361286775414,0.7892363871322459
Urban,LoveDa/Train/Train/Urban/images_png/1770.png,LoveDa/Train/Train/Urban/masks_png/1770.png,1770.png,1048576,206,1048370,0.0196456909179687,99.98035430908205,409074290,1532888462,1941962752,0.21064991569930996,0.78935008430069
Urban,LoveDa/Train/Train/Urban/images_png/2154.png,LoveDa/Train/Train/Urban/masks_png/2154.png,2154.png,1048576,201,1048375,0.0191688537597656,99.98083114624023,409074491,1533936837,1943011328,0.21053633867439808,0.7894636613256019
Urban,LoveDa/Train/Train/Urban/images_png/1549.png,LoveDa/Train/Train/Urban/masks_png/1549.png,1549.png,1048576,200,1048376,0.019073486328125,99.98092651367188,409074691,1534985213,1944059904,0.21042288365616124,0.7895771163438388
Rural,LoveDa/Train/Train/Rural/images_png/1285.png,LoveDa/Train/Train/Rural/masks_png/1285.png,1285.png,1048576,174,1048402,0.0165939331054687,99.98340606689452,409074865,1536033615,1945108480,0.21030953759453047,0.7896904624054696
Rural,LoveDa/Train/Train/Rural/images_png/350.png,LoveDa/Train/Train/Rural/masks_png/350.png,350.png,1048576,58,1048518,0.0055313110351562,99.99446868896484,409074923,1537082133,1946157056,0.21019625406840753,0.7898037459315925
