scene,image_path,mask_path,image_name,total_pixels,forest_pixels,background_pixels,forest_percentage,background_percentage
Urban,LoveDa/Train/Train/Urban/images_png/1932.png,LoveDa/Train/Train/Urban/masks_png/1932.png,1932.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1926.png,LoveDa/Train/Train/Urban/masks_png/1926.png,1926.png,1048576,104788,943788,9.993362426757812,90.00663757324219
Urban,LoveDa/Train/Train/Urban/images_png/2220.png,LoveDa/Train/Train/Urban/masks_png/2220.png,2220.png,1048576,25212,1023364,2.4044036865234375,97.59559631347656
Urban,LoveDa/Train/Train/Urban/images_png/1729.png,LoveDa/Train/Train/Urban/masks_png/1729.png,1729.png,1048576,465095,583481,44.354915618896484,55.645084381103516
Urban,LoveDa/Train/Train/Urban/images_png/2234.png,LoveDa/Train/Train/Urban/masks_png/2234.png,2234.png,1048576,122416,926160,11.67449951171875,88.32550048828125
Urban,LoveDa/Train/Train/Urban/images_png/1715.png,LoveDa/Train/Train/Urban/masks_png/1715.png,1715.png,1048576,327657,720919,31.247806549072266,68.75219345092773
Urban,LoveDa/Train/Train/Urban/images_png/2208.png,LoveDa/Train/Train/Urban/masks_png/2208.png,2208.png,1048576,69637,978939,6.641101837158203,93.3588981628418
Urban,LoveDa/Train/Train/Urban/images_png/1701.png,LoveDa/Train/Train/Urban/masks_png/1701.png,1701.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1700.png,LoveDa/Train/Train/Urban/masks_png/1700.png,1700.png,1048576,88477,960099,8.437824249267578,91.56217575073242
Urban,LoveDa/Train/Train/Urban/images_png/2209.png,LoveDa/Train/Train/Urban/masks_png/2209.png,2209.png,1048576,93248,955328,8.892822265625,91.107177734375
Urban,LoveDa/Train/Train/Urban/images_png/1714.png,LoveDa/Train/Train/Urban/masks_png/1714.png,1714.png,1048576,417774,630802,39.84203338623047,60.15796661376953
Urban,LoveDa/Train/Train/Urban/images_png/2235.png,LoveDa/Train/Train/Urban/masks_png/2235.png,2235.png,1048576,148934,899642,14.203453063964844,85.79654693603516
Urban,LoveDa/Train/Train/Urban/images_png/1728.png,LoveDa/Train/Train/Urban/masks_png/1728.png,1728.png,1048576,66140,982436,6.3076019287109375,93.69239807128906
Urban,LoveDa/Train/Train/Urban/images_png/2221.png,LoveDa/Train/Train/Urban/masks_png/2221.png,2221.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1927.png,LoveDa/Train/Train/Urban/masks_png/1927.png,1927.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1933.png,LoveDa/Train/Train/Urban/masks_png/1933.png,1933.png,1048576,91323,957253,8.709239959716797,91.2907600402832
Urban,LoveDa/Train/Train/Urban/images_png/1502.png,LoveDa/Train/Train/Urban/masks_png/1502.png,1502.png,1048576,74150,974426,7.071495056152344,92.92850494384766
Urban,LoveDa/Train/Train/Urban/images_png/1516.png,LoveDa/Train/Train/Urban/masks_png/1516.png,1516.png,1048576,4056,1044520,0.386810302734375,99.61318969726562
Urban,LoveDa/Train/Train/Urban/images_png/2037.png,LoveDa/Train/Train/Urban/masks_png/2037.png,2037.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2023.png,LoveDa/Train/Train/Urban/masks_png/2023.png,2023.png,1048576,13053,1035523,1.2448310852050781,98.75516891479492
Urban,LoveDa/Train/Train/Urban/images_png/1476.png,LoveDa/Train/Train/Urban/masks_png/1476.png,1476.png,1048576,96118,952458,9.166526794433594,90.8334732055664
Urban,LoveDa/Train/Train/Urban/images_png/1462.png,LoveDa/Train/Train/Urban/masks_png/1462.png,1462.png,1048576,31161,1017415,2.9717445373535156,97.02825546264648
Urban,LoveDa/Train/Train/Urban/images_png/2143.png,LoveDa/Train/Train/Urban/masks_png/2143.png,2143.png,1048576,30622,1017954,2.9203414916992188,97.07965850830078
Urban,LoveDa/Train/Train/Urban/images_png/2157.png,LoveDa/Train/Train/Urban/masks_png/2157.png,2157.png,1048576,184453,864123,17.590808868408203,82.4091911315918
Urban,LoveDa/Train/Train/Urban/images_png/2180.png,LoveDa/Train/Train/Urban/masks_png/2180.png,2180.png,1048576,255210,793366,24.338722229003906,75.6612777709961
Urban,LoveDa/Train/Train/Urban/images_png/1489.png,LoveDa/Train/Train/Urban/masks_png/1489.png,1489.png,1048576,230505,818071,21.982669830322266,78.01733016967773
Urban,LoveDa/Train/Train/Urban/images_png/2194.png,LoveDa/Train/Train/Urban/masks_png/2194.png,2194.png,1048576,108789,939787,10.374927520751953,89.62507247924805
Urban,LoveDa/Train/Train/Urban/images_png/1674.png,LoveDa/Train/Train/Urban/masks_png/1674.png,1674.png,1048576,41454,1007122,3.9533615112304688,96.04663848876953
Urban,LoveDa/Train/Train/Urban/images_png/2369.png,LoveDa/Train/Train/Urban/masks_png/2369.png,2369.png,1048576,39247,1009329,3.7428855895996094,96.25711441040039
Urban,LoveDa/Train/Train/Urban/images_png/1660.png,LoveDa/Train/Train/Urban/masks_png/1660.png,1660.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2427.png,LoveDa/Train/Train/Urban/masks_png/2427.png,2427.png,1048576,305,1048271,0.029087066650390625,99.97091293334961
Urban,LoveDa/Train/Train/Urban/images_png/2341.png,LoveDa/Train/Train/Urban/masks_png/2341.png,2341.png,1048576,2504,1046072,0.238800048828125,99.76119995117188
Urban,LoveDa/Train/Train/Urban/images_png/1648.png,LoveDa/Train/Train/Urban/masks_png/1648.png,1648.png,1048576,511038,537538,48.73638153076172,51.26361846923828
Urban,LoveDa/Train/Train/Urban/images_png/1890.png,LoveDa/Train/Train/Urban/masks_png/1890.png,1890.png,1048576,109135,939441,10.40792465209961,89.59207534790039
Urban,LoveDa/Train/Train/Urban/images_png/1884.png,LoveDa/Train/Train/Urban/masks_png/1884.png,1884.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2355.png,LoveDa/Train/Train/Urban/masks_png/2355.png,2355.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2433.png,LoveDa/Train/Train/Urban/masks_png/2433.png,2433.png,1048576,113769,934807,10.849857330322266,89.15014266967773
Urban,LoveDa/Train/Train/Urban/images_png/1853.png,LoveDa/Train/Train/Urban/masks_png/1853.png,1853.png,1048576,17074,1031502,1.6283035278320312,98.37169647216797
Urban,LoveDa/Train/Train/Urban/images_png/2382.png,LoveDa/Train/Train/Urban/masks_png/2382.png,2382.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2396.png,LoveDa/Train/Train/Urban/masks_png/2396.png,2396.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1847.png,LoveDa/Train/Train/Urban/masks_png/1847.png,1847.png,1048576,6010,1042566,0.5731582641601562,99.42684173583984
Urban,LoveDa/Train/Train/Urban/images_png/2380.png,LoveDa/Train/Train/Urban/masks_png/2380.png,2380.png,1048576,100785,947791,9.61160659790039,90.38839340209961
Urban,LoveDa/Train/Train/Urban/images_png/1689.png,LoveDa/Train/Train/Urban/masks_png/1689.png,1689.png,1048576,64136,984440,6.116485595703125,93.88351440429688
Urban,LoveDa/Train/Train/Urban/images_png/1851.png,LoveDa/Train/Train/Urban/masks_png/1851.png,1851.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1845.png,LoveDa/Train/Train/Urban/masks_png/1845.png,1845.png,1048576,105605,942971,10.071277618408203,89.9287223815918
Urban,LoveDa/Train/Train/Urban/images_png/2394.png,LoveDa/Train/Train/Urban/masks_png/2394.png,2394.png,1048576,12605,1035971,1.2021064758300781,98.79789352416992
Urban,LoveDa/Train/Train/Urban/images_png/1879.png,LoveDa/Train/Train/Urban/masks_png/1879.png,1879.png,1048576,40263,1008313,3.8397789001464844,96.16022109985352
Urban,LoveDa/Train/Train/Urban/images_png/1892.png,LoveDa/Train/Train/Urban/masks_png/1892.png,1892.png,1048576,507495,541081,48.398494720458984,51.601505279541016
Urban,LoveDa/Train/Train/Urban/images_png/2343.png,LoveDa/Train/Train/Urban/masks_png/2343.png,2343.png,1048576,8782,1039794,0.8375167846679688,99.16248321533203
Urban,LoveDa/Train/Train/Urban/images_png/2425.png,LoveDa/Train/Train/Urban/masks_png/2425.png,2425.png,1048576,234681,813895,22.380924224853516,77.61907577514648
Urban,LoveDa/Train/Train/Urban/images_png/2431.png,LoveDa/Train/Train/Urban/masks_png/2431.png,2431.png,1048576,64373,984203,6.139087677001953,93.86091232299805
Urban,LoveDa/Train/Train/Urban/images_png/2357.png,LoveDa/Train/Train/Urban/masks_png/2357.png,2357.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1886.png,LoveDa/Train/Train/Urban/masks_png/1886.png,1886.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1676.png,LoveDa/Train/Train/Urban/masks_png/1676.png,1676.png,1048576,338241,710335,32.25717544555664,67.74282455444336
Urban,LoveDa/Train/Train/Urban/images_png/2419.png,LoveDa/Train/Train/Urban/masks_png/2419.png,2419.png,1048576,77636,970940,7.4039459228515625,92.59605407714844
Urban,LoveDa/Train/Train/Urban/images_png/1662.png,LoveDa/Train/Train/Urban/masks_png/1662.png,1662.png,1048576,161949,886627,15.444660186767578,84.55533981323242
Urban,LoveDa/Train/Train/Urban/images_png/2182.png,LoveDa/Train/Train/Urban/masks_png/2182.png,2182.png,1048576,45771,1002805,4.365062713623047,95.63493728637695
Urban,LoveDa/Train/Train/Urban/images_png/2196.png,LoveDa/Train/Train/Urban/masks_png/2196.png,2196.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2141.png,LoveDa/Train/Train/Urban/masks_png/2141.png,2141.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1448.png,LoveDa/Train/Train/Urban/masks_png/1448.png,1448.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2155.png,LoveDa/Train/Train/Urban/masks_png/2155.png,2155.png,1048576,90441,958135,8.625125885009766,91.37487411499023
Urban,LoveDa/Train/Train/Urban/images_png/1474.png,LoveDa/Train/Train/Urban/masks_png/1474.png,1474.png,1048576,164099,884477,15.649700164794922,84.35029983520508
Urban,LoveDa/Train/Train/Urban/images_png/2169.png,LoveDa/Train/Train/Urban/masks_png/2169.png,2169.png,1048576,98871,949705,9.429073333740234,90.57092666625977
Urban,LoveDa/Train/Train/Urban/images_png/1460.png,LoveDa/Train/Train/Urban/masks_png/1460.png,1460.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2035.png,LoveDa/Train/Train/Urban/masks_png/2035.png,2035.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1528.png,LoveDa/Train/Train/Urban/masks_png/1528.png,1528.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2021.png,LoveDa/Train/Train/Urban/masks_png/2021.png,2021.png,1048576,27569,1021007,2.6291847229003906,97.37081527709961
Urban,LoveDa/Train/Train/Urban/images_png/1500.png,LoveDa/Train/Train/Urban/masks_png/1500.png,1500.png,1048576,165789,882787,15.810871124267578,84.18912887573242
Urban,LoveDa/Train/Train/Urban/images_png/2009.png,LoveDa/Train/Train/Urban/masks_png/2009.png,2009.png,1048576,32605,1015971,3.109455108642578,96.89054489135742
Urban,LoveDa/Train/Train/Urban/images_png/1514.png,LoveDa/Train/Train/Urban/masks_png/1514.png,1514.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1925.png,LoveDa/Train/Train/Urban/masks_png/1925.png,1925.png,1048576,299088,749488,28.52325439453125,71.47674560546875
Urban,LoveDa/Train/Train/Urban/images_png/1931.png,LoveDa/Train/Train/Urban/masks_png/1931.png,1931.png,1048576,5395,1043181,0.5145072937011719,99.48549270629883
Urban,LoveDa/Train/Train/Urban/images_png/1919.png,LoveDa/Train/Train/Urban/masks_png/1919.png,1919.png,1048576,67783,980793,6.464290618896484,93.53570938110352
Urban,LoveDa/Train/Train/Urban/images_png/2237.png,LoveDa/Train/Train/Urban/masks_png/2237.png,2237.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2223.png,LoveDa/Train/Train/Urban/masks_png/2223.png,2223.png,1048576,57779,990797,5.510234832763672,94.48976516723633
Urban,LoveDa/Train/Train/Urban/images_png/1702.png,LoveDa/Train/Train/Urban/masks_png/1702.png,1702.png,1048576,26446,1022130,2.5220870971679688,97.47791290283203
Urban,LoveDa/Train/Train/Urban/images_png/1716.png,LoveDa/Train/Train/Urban/masks_png/1716.png,1716.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1717.png,LoveDa/Train/Train/Urban/masks_png/1717.png,1717.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1703.png,LoveDa/Train/Train/Urban/masks_png/1703.png,1703.png,1048576,3619,1044957,0.3451347351074219,99.65486526489258
Urban,LoveDa/Train/Train/Urban/images_png/2222.png,LoveDa/Train/Train/Urban/masks_png/2222.png,2222.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2236.png,LoveDa/Train/Train/Urban/masks_png/2236.png,2236.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1918.png,LoveDa/Train/Train/Urban/masks_png/1918.png,1918.png,1048576,80506,968070,7.677650451660156,92.32234954833984
Urban,LoveDa/Train/Train/Urban/images_png/1930.png,LoveDa/Train/Train/Urban/masks_png/1930.png,1930.png,1048576,137609,910967,13.123416900634766,86.87658309936523
Urban,LoveDa/Train/Train/Urban/images_png/1924.png,LoveDa/Train/Train/Urban/masks_png/1924.png,1924.png,1048576,225363,823213,21.492290496826172,78.50770950317383
Urban,LoveDa/Train/Train/Urban/images_png/1515.png,LoveDa/Train/Train/Urban/masks_png/1515.png,1515.png,1048576,113669,934907,10.840320587158203,89.1596794128418
Urban,LoveDa/Train/Train/Urban/images_png/2008.png,LoveDa/Train/Train/Urban/masks_png/2008.png,2008.png,1048576,24119,1024457,2.3001670837402344,97.69983291625977
Urban,LoveDa/Train/Train/Urban/images_png/1501.png,LoveDa/Train/Train/Urban/masks_png/1501.png,1501.png,1048576,69357,979219,6.614398956298828,93.38560104370117
Urban,LoveDa/Train/Train/Urban/images_png/2020.png,LoveDa/Train/Train/Urban/masks_png/2020.png,2020.png,1048576,54832,993744,5.22918701171875,94.77081298828125
Urban,LoveDa/Train/Train/Urban/images_png/1529.png,LoveDa/Train/Train/Urban/masks_png/1529.png,1529.png,1048576,297586,750990,28.38001251220703,71.61998748779297
Urban,LoveDa/Train/Train/Urban/images_png/2034.png,LoveDa/Train/Train/Urban/masks_png/2034.png,2034.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1461.png,LoveDa/Train/Train/Urban/masks_png/1461.png,1461.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2168.png,LoveDa/Train/Train/Urban/masks_png/2168.png,2168.png,1048576,248381,800195,23.687458038330078,76.31254196166992
Urban,LoveDa/Train/Train/Urban/images_png/1475.png,LoveDa/Train/Train/Urban/masks_png/1475.png,1475.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2154.png,LoveDa/Train/Train/Urban/masks_png/2154.png,2154.png,1048576,201,1048375,0.019168853759765625,99.98083114624023
Urban,LoveDa/Train/Train/Urban/images_png/1449.png,LoveDa/Train/Train/Urban/masks_png/1449.png,1449.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2140.png,LoveDa/Train/Train/Urban/masks_png/2140.png,2140.png,1048576,55444,993132,5.2875518798828125,94.71244812011719
Urban,LoveDa/Train/Train/Urban/images_png/2197.png,LoveDa/Train/Train/Urban/masks_png/2197.png,2197.png,1048576,191639,856937,18.276119232177734,81.72388076782227
Urban,LoveDa/Train/Train/Urban/images_png/2183.png,LoveDa/Train/Train/Urban/masks_png/2183.png,2183.png,1048576,344331,704245,32.83796310424805,67.16203689575195
Urban,LoveDa/Train/Train/Urban/images_png/1663.png,LoveDa/Train/Train/Urban/masks_png/1663.png,1663.png,1048576,24737,1023839,2.3591041564941406,97.64089584350586
Urban,LoveDa/Train/Train/Urban/images_png/1677.png,LoveDa/Train/Train/Urban/masks_png/1677.png,1677.png,1048576,26714,1021862,2.5476455688476562,97.45235443115234
Urban,LoveDa/Train/Train/Urban/images_png/2418.png,LoveDa/Train/Train/Urban/masks_png/2418.png,2418.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2430.png,LoveDa/Train/Train/Urban/masks_png/2430.png,2430.png,1048576,94095,954481,8.97359848022461,91.02640151977539
Urban,LoveDa/Train/Train/Urban/images_png/1887.png,LoveDa/Train/Train/Urban/masks_png/1887.png,1887.png,1048576,4780,1043796,0.4558563232421875,99.54414367675781
Urban,LoveDa/Train/Train/Urban/images_png/2356.png,LoveDa/Train/Train/Urban/masks_png/2356.png,2356.png,1048576,16713,1031863,1.5938758850097656,98.40612411499023
Urban,LoveDa/Train/Train/Urban/images_png/2342.png,LoveDa/Train/Train/Urban/masks_png/2342.png,2342.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1893.png,LoveDa/Train/Train/Urban/masks_png/1893.png,1893.png,1048576,30279,1018297,2.8876304626464844,97.11236953735352
Urban,LoveDa/Train/Train/Urban/images_png/2424.png,LoveDa/Train/Train/Urban/masks_png/2424.png,2424.png,1048576,523698,524878,49.94373321533203,50.05626678466797
Urban,LoveDa/Train/Train/Urban/images_png/1878.png,LoveDa/Train/Train/Urban/masks_png/1878.png,1878.png,1048576,46386,1002190,4.423713684082031,95.57628631591797
Urban,LoveDa/Train/Train/Urban/images_png/2395.png,LoveDa/Train/Train/Urban/masks_png/2395.png,2395.png,1048576,152245,896331,14.519214630126953,85.48078536987305
Urban,LoveDa/Train/Train/Urban/images_png/1844.png,LoveDa/Train/Train/Urban/masks_png/1844.png,1844.png,1048576,23321,1025255,2.2240638732910156,97.77593612670898
Urban,LoveDa/Train/Train/Urban/images_png/1850.png,LoveDa/Train/Train/Urban/masks_png/1850.png,1850.png,1048576,109306,939270,10.424232482910156,89.57576751708984
Urban,LoveDa/Train/Train/Urban/images_png/1688.png,LoveDa/Train/Train/Urban/masks_png/1688.png,1688.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2381.png,LoveDa/Train/Train/Urban/masks_png/2381.png,2381.png,1048576,99989,948587,9.535694122314453,90.46430587768555
Urban,LoveDa/Train/Train/Urban/images_png/1868.png,LoveDa/Train/Train/Urban/masks_png/1868.png,1868.png,1048576,6987,1041589,0.6663322448730469,99.33366775512695
Urban,LoveDa/Train/Train/Urban/images_png/2385.png,LoveDa/Train/Train/Urban/masks_png/2385.png,2385.png,1048576,302736,745840,28.87115478515625,71.12884521484375
Urban,LoveDa/Train/Train/Urban/images_png/1854.png,LoveDa/Train/Train/Urban/masks_png/1854.png,1854.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1698.png,LoveDa/Train/Train/Urban/masks_png/1698.png,1698.png,1048576,51173,997403,4.880237579345703,95.1197624206543
Urban,LoveDa/Train/Train/Urban/images_png/1840.png,LoveDa/Train/Train/Urban/masks_png/1840.png,1840.png,1048576,212077,836499,20.225238800048828,79.77476119995117
Urban,LoveDa/Train/Train/Urban/images_png/2391.png,LoveDa/Train/Train/Urban/masks_png/2391.png,2391.png,1048576,30,1048546,0.00286102294921875,99.99713897705078
Urban,LoveDa/Train/Train/Urban/images_png/1673.png,LoveDa/Train/Train/Urban/masks_png/1673.png,1673.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1667.png,LoveDa/Train/Train/Urban/masks_png/1667.png,1667.png,1048576,54464,994112,5.194091796875,94.805908203125
Urban,LoveDa/Train/Train/Urban/images_png/2408.png,LoveDa/Train/Train/Urban/masks_png/2408.png,2408.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2420.png,LoveDa/Train/Train/Urban/masks_png/2420.png,2420.png,1048576,25116,1023460,2.3952484130859375,97.60475158691406
Urban,LoveDa/Train/Train/Urban/images_png/1897.png,LoveDa/Train/Train/Urban/masks_png/1897.png,1897.png,1048576,96119,952457,9.166622161865234,90.83337783813477
Urban,LoveDa/Train/Train/Urban/images_png/2346.png,LoveDa/Train/Train/Urban/masks_png/2346.png,2346.png,1048576,31002,1017574,2.9565811157226562,97.04341888427734
Urban,LoveDa/Train/Train/Urban/images_png/2352.png,LoveDa/Train/Train/Urban/masks_png/2352.png,2352.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1883.png,LoveDa/Train/Train/Urban/masks_png/1883.png,1883.png,1048576,14349,1034227,1.3684272766113281,98.63157272338867
Urban,LoveDa/Train/Train/Urban/images_png/2434.png,LoveDa/Train/Train/Urban/masks_png/2434.png,2434.png,1048576,62683,985893,5.977916717529297,94.0220832824707
Urban,LoveDa/Train/Train/Urban/images_png/2187.png,LoveDa/Train/Train/Urban/masks_png/2187.png,2187.png,1048576,122072,926504,11.641693115234375,88.35830688476562
Urban,LoveDa/Train/Train/Urban/images_png/2193.png,LoveDa/Train/Train/Urban/masks_png/2193.png,2193.png,1048576,47076,1001500,4.4895172119140625,95.51048278808594
Urban,LoveDa/Train/Train/Urban/images_png/1471.png,LoveDa/Train/Train/Urban/masks_png/1471.png,1471.png,1048576,59394,989182,5.664253234863281,94.33574676513672
Urban,LoveDa/Train/Train/Urban/images_png/2178.png,LoveDa/Train/Train/Urban/masks_png/2178.png,2178.png,1048576,207111,841465,19.751644134521484,80.24835586547852
Urban,LoveDa/Train/Train/Urban/images_png/1465.png,LoveDa/Train/Train/Urban/masks_png/1465.png,1465.png,1048576,12768,1035808,1.2176513671875,98.7823486328125
Urban,LoveDa/Train/Train/Urban/images_png/2144.png,LoveDa/Train/Train/Urban/masks_png/2144.png,2144.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1459.png,LoveDa/Train/Train/Urban/masks_png/1459.png,1459.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2150.png,LoveDa/Train/Train/Urban/masks_png/2150.png,2150.png,1048576,249961,798615,23.838138580322266,76.16186141967773
Urban,LoveDa/Train/Train/Urban/images_png/1505.png,LoveDa/Train/Train/Urban/masks_png/1505.png,1505.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2018.png,LoveDa/Train/Train/Urban/masks_png/2018.png,2018.png,1048576,64837,983739,6.183338165283203,93.8166618347168
Urban,LoveDa/Train/Train/Urban/images_png/1511.png,LoveDa/Train/Train/Urban/masks_png/1511.png,1511.png,1048576,22398,1026178,2.1360397338867188,97.86396026611328
Urban,LoveDa/Train/Train/Urban/images_png/2030.png,LoveDa/Train/Train/Urban/masks_png/2030.png,2030.png,1048576,62946,985630,6.002998352050781,93.99700164794922
Urban,LoveDa/Train/Train/Urban/images_png/1539.png,LoveDa/Train/Train/Urban/masks_png/1539.png,1539.png,1048576,23463,1025113,2.2376060485839844,97.76239395141602
Urban,LoveDa/Train/Train/Urban/images_png/2024.png,LoveDa/Train/Train/Urban/masks_png/2024.png,2024.png,1048576,29045,1019531,2.769947052001953,97.23005294799805
Urban,LoveDa/Train/Train/Urban/images_png/1908.png,LoveDa/Train/Train/Urban/masks_png/1908.png,1908.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1920.png,LoveDa/Train/Train/Urban/masks_png/1920.png,1920.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1934.png,LoveDa/Train/Train/Urban/masks_png/1934.png,1934.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1707.png,LoveDa/Train/Train/Urban/masks_png/1707.png,1707.png,1048576,394,1048182,0.03757476806640625,99.9624252319336
Urban,LoveDa/Train/Train/Urban/images_png/1713.png,LoveDa/Train/Train/Urban/masks_png/1713.png,1713.png,1048576,28693,1019883,2.736377716064453,97.26362228393555
Urban,LoveDa/Train/Train/Urban/images_png/2232.png,LoveDa/Train/Train/Urban/masks_png/2232.png,2232.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2226.png,LoveDa/Train/Train/Urban/masks_png/2226.png,2226.png,1048576,197199,851377,18.80636215209961,81.19363784790039
Urban,LoveDa/Train/Train/Urban/images_png/2227.png,LoveDa/Train/Train/Urban/masks_png/2227.png,2227.png,1048576,25681,1022895,2.4491310119628906,97.55086898803711
Urban,LoveDa/Train/Train/Urban/images_png/2233.png,LoveDa/Train/Train/Urban/masks_png/2233.png,2233.png,1048576,27030,1021546,2.5777816772460938,97.4222183227539
Urban,LoveDa/Train/Train/Urban/images_png/1712.png,LoveDa/Train/Train/Urban/masks_png/1712.png,1712.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/1706.png,LoveDa/Train/Train/Urban/masks_png/1706.png,1706.png,1048576,38369,1010207,3.6591529846191406,96.34084701538086
Urban,LoveDa/Train/Train/Urban/images_png/1935.png,LoveDa/Train/Train/Urban/masks_png/1935.png,1935.png,1048576,54216,994360,5.170440673828125,94.82955932617188
Urban,LoveDa/Train/Train/Urban/images_png/1921.png,LoveDa/Train/Train/Urban/masks_png/1921.png,1921.png,1048576,84667,963909,8.074474334716797,91.9255256652832
Urban,LoveDa/Train/Train/Urban/images_png/1909.png,LoveDa/Train/Train/Urban/masks_png/1909.png,1909.png,1048576,3810,1044766,0.36334991455078125,99.63665008544922
Urban,LoveDa/Train/Train/Urban/images_png/2025.png,LoveDa/Train/Train/Urban/masks_png/2025.png,2025.png,1048576,253276,795300,24.154281616210938,75.84571838378906
Urban,LoveDa/Train/Train/Urban/images_png/1538.png,LoveDa/Train/Train/Urban/masks_png/1538.png,1538.png,1048576,0,1048576,0.0,100.0
Urban,LoveDa/Train/Train/Urban/images_png/2031.png,LoveDa/Train/Train/Urban/masks_png/2031.png,2031.png,1048576,307076,741500,29.285049438476562,70.71495056152344
Urban,LoveDa/Train/Train/Urban/images_png/1510.png,LoveDa/Train/Train/Urban/masks_png/1510.png,1510.png,1048576,66345,982231,6.327152252197266,93.67284774780273
Urban,LoveDa/Train/Train/Urban/images_png/2019.png,LoveDa/Train/Train/Urban/masks_png/2019.png,2019.png,1048576,77297,971279,7.371616363525391,92.62838363647461
Urban,LoveDa/Train/Train/Urban/images_png/1504.png,LoveDa/Train/Train/Urban/masks_png/1504.png,1504.png,1048576,176207,872369,16.80440902709961,83.19559097290039
Urban,LoveDa/Train/Train/Urban/images_png/2151.png,LoveDa/Train/Train/Urban/masks_png/2151.png,2151.png,1048576,36349,1012227,3.466510772705078,96.53348922729492
Urban,LoveDa/Train/Train/Urban/images_png/1458.png,LoveDa/Train/Train/Urban/masks_png/1458.png,1458.png,1048576,20292,1028284,1.9351959228515625,98.06480407714844
Urban,LoveDa/Train/Train/Urban/images_png/2145.png,LoveDa/Train/Train/Urban/masks_png/2145.png,2145.png,1048576,60989,987587,5.816364288330078,94.18363571166992
